"","date","time","from","to","vehicle","OD","Type","occupancy_numeric"
"1970","2016-10-21","05:27:38 PM","008884004","008885001","IC941","008884004/008885001","IC",0
"1971","2016-10-21","05:43:26 PM","008833001","008833605","IC1515","008833001/008833605","IC",2
"1972","2016-10-21","05:43:33 PM","008833001","008833605","IC1515","008833001/008833605","IC",2
"1973","2016-10-21","05:43:38 PM","008833001","008833605","IC1515","008833001/008833605","IC",2
"1974","2016-10-21","05:43:43 PM","008833001","008833605","IC1515","008833001/008833605","IC",2
"1975","2016-10-21","05:43:47 PM","008833001","008833605","IC1515","008833001/008833605","IC",2
"1976","2016-10-21","05:43:52 PM","008833001","008833605","IC1515","008833001/008833605","IC",2
"1977","2016-10-21","05:43:57 PM","008833001","008833605","IC1515","008833001/008833605","IC",2
"1978","2016-10-21","05:50:26 PM","008833209","008833001","L2867","008833209/008833001","L",0
"1979","2016-10-21","06:52:38 PM","008812005","008833001","IC1717","008812005/008833001","IC",1
"1980","2016-10-21","06:53:36 PM","008833001","008821121","IC2639","008833001/008821121","IC",2
"1981","2016-10-21","07:42:41 PM","008821600","008822004","IC3441","008821600/008822004","IC",0
"1982","2016-10-21","09:10:09 PM","008892007","008895000","IC3619","008892007/008895000","IC",0
"1983","2016-10-21","11:34:01 PM","008821006","008400058","THA9309","008821006/008400058","THA",0
"1984","2016-10-21","11:34:11 PM","008821006","008400058","THA9309","008821006/008400058","THA",0
"1985","2016-10-21","11:34:25 PM","008821006","008400058","THA9309","008821006/008400058","THA",0
"1986","2016-10-22","07:58:24 AM","008891009","008892007","IC507","008891009/008892007","IC",0
"1987","2016-10-22","08:18:10 AM","008892007","008895000","IC3606","008892007/008895000","IC",1
"1988","2016-10-22","08:22:31 AM","008814001","008819406","IC3708","008814001/008819406","IC",0
"1989","2016-10-22","08:22:36 AM","008891140","008814001","IC1507","008891140/008814001","IC",0
"1990","2016-10-22","08:47:28 AM","008891009","008892007","IC508","008891009/008892007","IC",0
"1991","2016-10-22","09:32:29 AM","008881158","008881000","L4858","008881158/008881000","L",0
"1992","2016-10-22","10:34:46 AM","008881000","008885704","IC3830","008881000/008885704","IC",1
"1993","2016-10-22","12:35:21 PM","008814001","008891702","IC534","008814001/008891702","IC",2
"1994","2016-10-22","01:47:26 PM","008833001","008819406","IC3637","008833001/008819406","IC",0
"1995","2016-10-22","02:10:01 PM","008892007","008891009","IC1834","008892007/008891009","IC",0
"1996","2016-10-22","02:48:03 PM","008833001","008819406","IC3637","008833001/008819406","IC",0
"1997","2016-10-22","02:52:30 PM","008892007","008896149","IC713","008892007/008896149","IC",0
"1998","2016-10-22","03:42:31 PM","008811189","008822004","IC3316","008811189/008822004","IC",2
"1999","2016-10-22","04:29:35 PM","008833001","008812005","IC1538","008833001/008812005","IC",0
"2000","2016-10-22","07:55:17 PM","008821402","008821006","L2580","008821402/008821006","L",2
"2001","2016-10-22","07:55:23 PM","008821006","008813003","IC9220","008821006/008813003","IC",2
"2002","2016-10-22","08:53:02 PM","008813003","008814001","IC9260","008813003/008814001","IC",2
"2003","2016-10-23","04:17:35 AM","008894508","008821006","IC1806","008894508/008821006","IC",2
"2004","2016-10-23","06:38:46 AM","008894508","008821006","IC1806","008894508/008821006","IC",2
"2005","2016-10-23","11:27:36 AM","008831005","008892007","IC1532","008831005/008892007","IC",2
"2006","2016-10-23","12:27:34 PM","008885001","008885704","IC3832","008885001/008885704","IC",1
"2007","2016-10-23","01:06:41 PM","008819406","008812005","IC2834","008819406/008812005","IC",0
"2008","2016-10-23","05:26:46 PM","008813003","008811528","S86568","008813003/008811528","S",0
"2009","2016-10-23","05:47:57 PM","008812005","008813003","IC545","008812005/008813003","IC",1
"2010","2016-10-23","06:29:19 PM","008892007","008814001","IC517","008892007/008814001","IC",1
"2011","2016-10-23","07:48:34 PM","008812047","008812005","S102090","008812047/008812005","S",0
"2012","2016-10-23","07:57:39 PM","008814001","008892007","IC1541","008814001/008892007","IC",1
"2013","2016-10-23","08:07:01 PM","008813003","008892007","IC1541","008813003/008892007","IC",1
"2014","2016-10-23","08:22:57 PM","008891140","008891009","IC1541","008891140/008891009","IC",1
"2015","2016-10-23","08:23:02 PM","008892007","008891140","IC1541","008892007/008891140","IC",1
"2016","2016-10-23","08:23:06 PM","008814001","008892007","IC1541","008814001/008892007","IC",1
"2017","2016-10-23","08:55:32 PM","008813003","008811213","IC1919","008813003/008811213","IC",0
"2018","2016-10-23","09:30:56 PM","008831005","008833001","IC1544","008831005/008833001","IC",1
"2019","2016-10-23","09:36:35 PM","008892106","008822004","L870","008892106/008822004","L",0
"2020","2016-10-23","09:36:55 PM","008892007","008893567","L870","008892007/008893567","L",2
"2021","2016-10-23","09:37:02 PM","008892106","008892080","L870","008892106/008892080","L",2
"2022","2016-10-23","09:37:06 PM","008892080","008892007","L870","008892080/008892007","L",2
"2023","2016-10-23","09:37:10 PM","008892007","008893567","L870","008892007/008893567","L",0
"2024","2016-10-23","10:19:23 PM","008821006","008833001","IC2621","008821006/008833001","IC",1
"2025","2016-10-23","10:20:03 PM","008821006","008821121","IC2621","008821006/008821121","IC",0
"2026","2016-10-23","10:24:53 PM","008892007","008833001","IC1507","008892007/008833001","IC",0
"2027","2016-10-24","07:22:08 AM","008892007","008814001","IC506","008892007/008814001","IC",2
"2028","2016-10-24","07:33:23 AM","008896149","008813003","IC407","008896149/008813003","IC",1
"2029","2016-10-24","07:57:19 AM","008893179","008813003","P7013","008893179/008813003","P",2
"2030","2016-10-24","08:07:50 AM","008891009","008892007","IC1507","008891009/008892007","IC",2
"2031","2016-10-24","08:15:49 AM","008811189","008813003","IC3429","008811189/008813003","IC",1
"2032","2016-10-24","08:37:26 AM","008863008","008813003","IC4629","008863008/008813003","IC",0
"2033","2016-10-24","11:09:15 AM","008814308","008814340","S23660","008814308/008814340","S",0
"2034","2016-10-24","12:18:41 PM","008814001","008813003","IC2309","008814001/008813003","IC",1
"2035","2016-10-24","12:18:45 PM","008814001","008813003","IC2309","008814001/008813003","IC",0
"2036","2016-10-24","12:37:02 PM","008892007","008891009","IC533","008892007/008891009","IC",1
"2037","2016-10-24","12:54:54 PM","008863008","008861523","L6283","008863008/008861523","L",0
"2038","2016-10-24","02:52:48 PM","008813003","008812005","S86564","008813003/008812005","S",0
"2039","2016-10-24","02:59:59 PM","008812005","008891702","IC537","008812005/008891702","IC",0
"2040","2016-10-24","03:01:32 PM","008892007","008891009","IC537","008892007/008891009","IC",0
"2041","2016-10-24","03:06:25 PM","008813003","008892007","IC2836","008813003/008892007","IC",0
"2042","2016-10-24","04:23:23 PM","008811288","008812005","S23688","008811288/008812005","S",2
"2043","2016-10-24","04:34:49 PM","008883006","008883212","P8770","008883006/008883212","P",2
"2044","2016-10-24","04:34:55 PM","008883006","008883212","P8770","008883006/008883212","P",2
"2045","2016-10-24","05:00:51 PM","008812005","008831401","IC2215","008812005/008831401","IC",2
"2046","2016-10-24","05:02:29 PM","008813003","008814266","S11787","008813003/008814266","S",0
"2047","2016-10-24","05:09:25 PM","008813003","008891009","IC1538","008813003/008891009","IC",2
"2048","2016-10-24","05:13:37 PM","008883006","008881000","P8801","008883006/008881000","P",1
"2049","2016-10-24","05:20:39 PM","008811510","008811536","S83966","008811510/008811536","S",1
"2050","2016-10-24","05:29:12 PM","008896008","008892007","IC417","008896008/008892007","IC",0
"2051","2016-10-24","05:35:27 PM","008892007","008896008","IC716","008892007/008896008","IC",1
"2052","2016-10-24","05:35:45 PM","008892007","008896008","IC716","008892007/008896008","IC",2
"2053","2016-10-24","06:04:25 PM","008891009","008813003","IC517","008891009/008813003","IC",1
"2054","2016-10-24","06:06:12 PM","008812005","008813003","IC539","008812005/008813003","IC",1
"2055","2016-10-24","06:37:42 PM","008841004","008841400","L5189","008841004/008841400","L",0
"2056","2016-10-24","06:37:52 PM","008841004","008841400","L5189","008841004/008841400","L",0
"2057","2016-10-24","06:57:38 PM","008812005","008831005","IC2216","008812005/008831005","IC",1
"2058","2016-10-24","06:57:45 PM","008831005","008832375","P8303","008831005/008832375","P",0
"2059","2016-10-24","07:30:19 PM","008821121","008822004","IC4541","008821121/008822004","IC",1
"2060","2016-10-24","08:33:57 PM","008892205","008892403","IC3641","008892205/008892403","IC",2
"2061","2016-10-24","08:34:10 PM","008892205","008892403","IC3641","008892205/008892403","IC",0
"2062","2016-10-24","08:39:01 PM","008819406","008833001","IC3617","008819406/008833001","IC",0
"2063","2016-10-24","10:24:56 PM","008821006","008813003","IC2045","008821006/008813003","IC",0
"2064","2016-10-24","10:58:04 PM","008895000","008895067","IC3630","008895000/008895067","IC",0
"2065","2016-10-24","10:58:15 PM","008895000","008895067","IC3630","008895000/008895067","IC",1
"2066","2016-10-25","06:13:38 AM","008872009","008874005","IC3805","008872009/008874005","IC",0
"2067","2016-10-25","06:43:46 AM","008841202","008812005","P7444","008841202/008812005","P",2
"2068","2016-10-25","07:22:47 AM","008811189","008814001","IC3429","008811189/008814001","IC",2
"2069","2016-10-25","07:25:44 AM","008814118","008814126","S11978","008814118/008814126","S",1
"2070","2016-10-25","07:48:28 AM","008811197","008811205","S73478","008811197/008811205","S",1
"2071","2016-10-25","07:51:45 AM","008882206","008872009","IC906","008882206/008872009","IC",2
"2072","2016-10-25","07:53:50 AM","008883006","008883212","IC3437","008883006/008883212","IC",2
"2073","2016-10-25","07:54:52 AM","008896149","008813003","IC407","008896149/008813003","IC",2
"2074","2016-10-25","07:55:11 AM","008833001","008812005","IC1729","008833001/008812005","IC",2
"2075","2016-10-25","08:01:17 AM","008833001","008814001","IC1729","008833001/008814001","IC",1
"2076","2016-10-25","08:04:39 AM","008892007","008814001","IC2807","008892007/008814001","IC",1
"2077","2016-10-25","08:05:23 AM","008896925","008896008","IC408","008896925/008896008","IC",2
"2078","2016-10-25","08:05:24 AM","008822343","008822228","S11756","008822343/008822228","S",1
"2079","2016-10-25","08:20:49 AM","008833001","008813003","IC1530","008833001/008813003","IC",2
"2080","2016-10-25","08:43:00 AM","008893013","008893401","L557","008893013/008893401","L",0
"2081","2016-10-25","09:53:48 AM","008891009","008892007","IC509","008891009/008892007","IC",0
"2082","2016-10-25","10:29:40 AM","008811130","008833001","S23766","008811130/008833001","S",1
"2083","2016-10-25","12:52:27 PM","008892007","008891009","533","008892007/008891009","Extra",0
"2084","2016-10-25","02:16:43 PM","008831005","008814001","IC2236","008831005/008814001","IC",0
"2085","2016-10-25","02:43:33 PM","008822004","008811411","S53385","008822004/008811411","S",0
"2086","2016-10-25","03:48:59 PM","008833209","008833001","IC2637","008833209/008833001","IC",1
"2087","2016-10-25","04:15:40 PM","008813003","008814001","IC2237","008813003/008814001","IC",0
"2088","2016-10-25","04:24:18 PM","008813003","008833001","P8400","008813003/008833001","P",2
"2089","2016-10-25","05:04:22 PM","008833605","008831807","IC1514","008833605/008831807","IC",0
"2090","2016-10-25","05:05:30 PM","008811130","008811213","S23665","008811130/008811213","S",2
"2091","2016-10-25","05:05:35 PM","008811213","008811221","S23665","008811213/008811221","S",2
"2092","2016-10-25","05:05:40 PM","008811221","008811247","S23665","008811221/008811247","S",2
"2093","2016-10-25","05:05:44 PM","008811247","008811254","S23665","008811247/008811254","S",2
"2094","2016-10-25","05:05:49 PM","008811254","008811262","S23665","008811254/008811262","S",2
"2095","2016-10-25","05:05:54 PM","008811262","008811270","S23665","008811262/008811270","S",2
"2096","2016-10-25","05:05:59 PM","008811270","008811288","S23665","008811270/008811288","S",2
"2097","2016-10-25","05:42:27 PM","008813003","008883311","IC3239","008813003/008883311","IC",1
"2098","2016-10-25","05:42:43 PM","008841608","008843901","IC5367","008841608/008843901","IC",0
"2099","2016-10-25","05:54:05 PM","008811916","008814456","IC4039","008811916/008814456","IC",1
"2100","2016-10-25","06:40:32 PM","008892007","008891009","IC539","008892007/008891009","IC",2
"2101","2016-10-25","07:01:05 PM","008892205","008891009","IC839","008892205/008891009","IC",0
"2102","2016-10-25","07:35:50 PM","008832573","008821006","IC4340","008832573/008821006","IC",0
"2103","2016-10-25","08:06:29 PM","008811189","008812005","IC3340","008811189/008812005","IC",0
"2104","2016-10-25","08:31:10 PM","008833001","008814001","IC544","008833001/008814001","IC",0
"2105","2016-10-25","09:04:26 PM","008841004","008400424","IC5369","008841004/008400424","IC",0
"2106","2016-10-25","09:40:16 PM","008872009","008841525","IC3804","008872009/008841525","IC",2
"2107","2016-10-25","09:45:40 PM","008822004","008811148","S11780","008822004/008811148","S",0
"2108","2016-10-25","09:45:44 PM","008822004","008811148","S11780","008822004/008811148","S",0
"2109","2016-10-25","09:45:48 PM","008822004","008811148","S11780","008822004/008811148","S",0
"2110","2016-10-25","10:30:13 PM","008891009","008891140","P7053","008891009/008891140","P",1
"2111","2016-10-25","10:30:57 PM","008891009","008891140","P8051","008891009/008891140","P",1
"2112","2016-10-25","10:31:10 PM","008891009","008891140","IC1516","008891009/008891140","IC",1
"2113","2016-10-25","10:31:28 PM","008891009","008892007","L559","008891009/008892007","L",1
"2114","2016-10-25","10:31:36 PM","008891009","008892007","L559","008891009/008892007","L",1
"2115","2016-10-26","07:09:39 AM","008811304","008819406","IC2527","008811304/008819406","IC",0
"2116","2016-10-26","07:09:47 AM","008811510","008811304","S83977","008811510/008811304","S",0
"2117","2016-10-26","07:24:27 AM","008814001","008813003","IC3205","008814001/008813003","IC",0
"2118","2016-10-26","07:28:36 AM","008896149","008813003","IC407","008896149/008813003","IC",1
"2119","2016-10-26","07:45:38 AM","008871100","008871308","IC4507","008871100/008871308","IC",1
"2120","2016-10-26","08:14:10 AM","008833001","008819406","IC3631","008833001/008819406","IC",2
"2121","2016-10-26","08:31:37 AM","008819406","008812005","IC3631","008819406/008812005","IC",2
"2122","2016-10-26","08:39:31 AM","008812005","008813003","IC3631","008812005/008813003","IC",2
"2123","2016-10-26","08:39:36 AM","008813003","008814001","IC3631","008813003/008814001","IC",1
"2124","2016-10-26","08:49:28 AM","008864345","008813003","IC2129","008864345/008813003","IC",1
"2125","2016-10-26","08:58:21 AM","008822004","008821071","IC3308","008822004/008821071","IC",0
"2126","2016-10-26","09:00:00 AM","008833209","008813003","P7306","008833209/008813003","P",1
"2127","2016-10-26","09:22:43 AM","008886348","008886009","IC3206","008886348/008886009","IC",0
"2128","2016-10-26","09:22:54 AM","008883311","008814308","IC3206","008883311/008814308","IC",2
"2129","2016-10-26","10:08:57 AM","008812237","008813003","S107016","008812237/008813003","S",2
"2130","2016-10-26","10:54:54 AM","008891009","008892007","IC510","008891009/008892007","IC",0
"2131","2016-10-26","11:22:51 AM","008821717","008814001","IC3433","008821717/008814001","IC",0
"2132","2016-10-26","12:27:01 PM","008814308","008814001","IC3210","008814308/008814001","IC",0
"2133","2016-10-26","12:33:04 PM","008814001","008833001","IC411","008814001/008833001","IC",0
